Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0013,PROD0046,Sports,458.11,2024-03-30
CUST0147,PROD0030,Books,397.08,2024-12-17
CUST0331,PROD0025,Sports,237.97,2024-10-08
CUST0179,PROD0033,Toys,392.8,2024-12-20
CUST0200,PROD0038,Sports,76.64,2024-06-04
CUST0231,PROD0037,Toys,169.05,2024-09-26
CUST0123,PROD0042,Electronics,280.1,2024-10-03
CUST0156,PROD0004,Books,197.68,2024-12-01
CUST0468,PROD0012,Books,332.66,2024-04-11
CUST0178,PROD0043,Toys,266.73,2025-01-06
CUST0101,PROD0034,Toys,173.95,2024-10-08
CUST0434,PROD0032,Groceries,174.64,2024-11-18
CUST0116,PROD0025,Sports,57.75,2024-06-02
CUST0103,PROD0019,Books,365.64,2024-03-28
CUST0140,PROD0011,Clothing,65.99,2024-09-04
CUST0351,PROD0035,Books,122.05,2024-02-18
CUST0145,PROD0010,Groceries,414.31,2024-05-02
CUST0187,PROD0039,Books,120.17,2024-05-22
CUST0096,PROD0008,Sports,246.26,2024-09-11
CUST0477,PROD0011,Clothing,315.44,2024-05-16
CUST0254,PROD0048,Sports,258.59,2024-09-22
CUST0064,PROD0045,Books,146.48,2024-11-19
CUST0321,PROD0008,Sports,472.98,2024-10-20
CUST0467,PROD0048,Sports,376.1,2024-01-30
CUST0029,PROD0018,Electronics,245.47,2024-07-18
CUST0494,PROD0037,Toys,52.1,2024-11-16
CUST0377,PROD0033,Toys,141.15,2024-07-25
CUST0239,PROD0010,Groceries,96.32,2024-12-30
CUST0006,PROD0011,Clothing,359.07,2024-12-29
CUST0038,PROD0029,Toys,192.01,2024-12-12
CUST0386,PROD0009,Sports,198.78,2024-06-04
CUST0216,PROD0049,Books,138.15,2024-01-31
CUST0045,PROD0034,Toys,434.07,2024-08-14
CUST0314,PROD0026,Books,67.64,2024-03-15
CUST0151,PROD0048,Sports,427.74,2024-12-04
CUST0474,PROD0008,Sports,212.84,2024-12-03
CUST0079,PROD0012,Books,324.0,2024-09-08
CUST0307,PROD0038,Sports,345.62,2024-12-07
CUST0443,PROD0001,Groceries,466.29,2024-10-16
CUST0458,PROD0043,Toys,459.66,2024-02-14
CUST0451,PROD0014,Books,121.11,2024-11-02
CUST0066,PROD0019,Books,489.09,2024-04-02
CUST0358,PROD0027,Sports,411.12,2024-03-18
CUST0442,PROD0020,Sports,203.9,2024-03-25
CUST0278,PROD0046,Sports,447.61,2024-11-21
CUST0301,PROD0038,Sports,398.97,2024-02-08
CUST0380,PROD0025,Sports,476.24,2024-05-08
CUST0179,PROD0010,Groceries,314.89,2024-01-26
CUST0201,PROD0034,Toys,427.64,2024-07-17
CUST0444,PROD0013,Books,389.67,2024-08-27
CUST0371,PROD0030,Books,133.51,2024-01-12
CUST0437,PROD0042,Electronics,141.65,2024-11-22
CUST0180,PROD0048,Sports,492.28,2024-07-20
CUST0203,PROD0016,Clothing,83.01,2024-01-14
CUST0228,PROD0043,Toys,475.19,2024-05-11
CUST0427,PROD0035,Books,145.11,2024-08-03
CUST0339,PROD0006,Electronics,482.72,2024-02-07
CUST0105,PROD0015,Books,350.92,2024-08-17
CUST0006,PROD0034,Toys,346.02,2024-10-31
CUST0181,PROD0035,Books,74.23,2024-10-05
CUST0121,PROD0044,Clothing,17.18,2024-06-14
CUST0151,PROD0011,Clothing,254.41,2024-05-03
CUST0147,PROD0003,Books,414.27,2024-05-02
CUST0499,PROD0013,Books,213.71,2024-06-10
CUST0351,PROD0039,Books,66.11,2024-03-06
CUST0210,PROD0010,Groceries,461.62,2024-05-18
CUST0474,PROD0008,Sports,463.07,2024-02-09
CUST0234,PROD0038,Sports,200.49,2024-08-27
CUST0208,PROD0005,Electronics,75.07,2024-05-01
CUST0285,PROD0022,Clothing,108.03,2024-04-18
CUST0391,PROD0009,Sports,258.4,2024-06-24
CUST0096,PROD0018,Electronics,435.79,2024-04-28
CUST0405,PROD0036,Electronics,92.69,2024-12-10
CUST0251,PROD0045,Books,498.32,2025-01-03
CUST0024,PROD0029,Toys,105.69,2024-04-15
CUST0354,PROD0036,Electronics,415.51,2024-12-31
CUST0135,PROD0049,Books,264.38,2024-12-29
CUST0083,PROD0022,Clothing,81.27,2024-09-03
CUST0433,PROD0034,Toys,263.83,2024-11-14
CUST0077,PROD0021,Books,158.89,2024-08-13
CUST0349,PROD0015,Books,450.29,2024-09-15
CUST0187,PROD0050,Toys,349.46,2024-03-11
CUST0491,PROD0042,Electronics,232.67,2024-06-04
CUST0403,PROD0011,Clothing,228.07,2024-04-28
CUST0150,PROD0042,Electronics,398.14,2024-06-11
CUST0035,PROD0026,Books,217.79,2024-05-19
CUST0063,PROD0014,Books,201.96,2024-12-08
CUST0073,PROD0034,Toys,189.24,2024-10-12
CUST0381,PROD0049,Books,111.0,2024-06-27
CUST0390,PROD0036,Electronics,395.97,2024-09-22
CUST0063,PROD0006,Electronics,499.49,2024-07-11
CUST0059,PROD0038,Sports,355.78,2024-04-03
CUST0181,PROD0020,Sports,204.15,2024-06-01
CUST0301,PROD0021,Books,23.09,2024-04-23
CUST0421,PROD0049,Books,225.45,2024-01-26
CUST0006,PROD0013,Books,316.8,2024-08-10
CUST0238,PROD0035,Books,305.6,2024-05-07
CUST0245,PROD0025,Sports,332.47,2024-05-27
CUST0136,PROD0024,Toys,132.33,2024-05-30
CUST0495,PROD0013,Books,393.94,2024-01-28
CUST0363,PROD0032,Groceries,75.82,2024-05-01
CUST0477,PROD0014,Books,214.15,2024-04-06
CUST0259,PROD0020,Sports,238.02,2024-03-12
CUST0495,PROD0007,Groceries,287.69,2024-01-12
CUST0316,PROD0020,Sports,204.97,2024-10-07
CUST0154,PROD0009,Sports,85.97,2024-06-12
CUST0409,PROD0011,Clothing,111.1,2024-06-11
CUST0312,PROD0036,Electronics,82.67,2024-12-05
CUST0367,PROD0010,Groceries,356.54,2024-12-17
CUST0323,PROD0049,Books,52.08,2024-10-23
CUST0044,PROD0023,Books,464.22,2024-11-03
CUST0404,PROD0048,Sports,408.42,2024-10-16
CUST0213,PROD0035,Books,143.89,2024-10-27
CUST0138,PROD0016,Clothing,313.5,2024-07-23
CUST0001,PROD0025,Sports,405.18,2024-08-22
CUST0094,PROD0048,Sports,152.71,2024-03-18
CUST0142,PROD0031,Clothing,263.21,2024-07-24
CUST0496,PROD0013,Books,280.0,2024-05-26
CUST0460,PROD0043,Toys,5.23,2025-01-04
CUST0322,PROD0037,Toys,354.44,2024-09-06
CUST0385,PROD0011,Clothing,322.09,2024-09-24
CUST0139,PROD0023,Books,85.69,2024-07-28
CUST0110,PROD0023,Books,256.24,2024-12-31
CUST0182,PROD0021,Books,335.38,2024-07-12
CUST0239,PROD0040,Sports,380.74,2024-05-24
CUST0275,PROD0047,Clothing,23.9,2024-09-05
CUST0315,PROD0018,Electronics,291.76,2024-08-03
CUST0360,PROD0016,Clothing,148.16,2024-10-10
CUST0015,PROD0035,Books,83.31,2024-04-06
CUST0167,PROD0037,Toys,468.19,2024-05-19
CUST0297,PROD0049,Books,474.37,2024-12-03
CUST0452,PROD0036,Electronics,225.41,2024-10-31
CUST0272,PROD0024,Toys,160.64,2024-07-08
CUST0447,PROD0006,Electronics,105.02,2024-08-29
CUST0163,PROD0030,Books,200.09,2024-11-02
CUST0030,PROD0030,Books,200.91,2024-10-14
CUST0034,PROD0044,Clothing,24.48,2024-05-02
CUST0437,PROD0044,Clothing,480.65,2024-06-03
CUST0440,PROD0014,Books,133.9,2024-07-27
CUST0493,PROD0024,Toys,442.71,2024-07-19
CUST0065,PROD0010,Groceries,325.59,2024-09-22
CUST0149,PROD0040,Sports,115.13,2024-03-11
CUST0300,PROD0023,Books,378.1,2024-07-22
CUST0219,PROD0037,Toys,63.09,2024-04-11
CUST0486,PROD0011,Clothing,193.16,2024-08-21
CUST0278,PROD0008,Sports,180.25,2024-02-03
CUST0340,PROD0037,Toys,370.28,2024-09-15
CUST0088,PROD0045,Books,100.99,2024-06-08
CUST0191,PROD0004,Books,215.55,2024-03-05
CUST0485,PROD0029,Toys,348.26,2024-08-25
CUST0106,PROD0050,Toys,57.41,2024-09-15
CUST0428,PROD0026,Books,319.21,2024-12-01
CUST0133,PROD0013,Books,87.91,2024-10-30
CUST0081,PROD0001,Groceries,56.31,2024-05-19
CUST0271,PROD0001,Groceries,286.71,2025-01-06
CUST0318,PROD0017,Groceries,50.45,2024-09-16
CUST0278,PROD0008,Sports,20.55,2024-08-18
CUST0199,PROD0049,Books,297.79,2024-05-16
CUST0279,PROD0016,Clothing,473.55,2024-02-18
CUST0106,PROD0004,Books,372.94,2024-03-04
CUST0385,PROD0026,Books,199.51,2024-08-03
CUST0064,PROD0004,Books,17.31,2024-06-12
CUST0403,PROD0012,Books,357.01,2024-10-13
CUST0148,PROD0029,Toys,363.82,2024-04-27
CUST0277,PROD0008,Sports,418.21,2024-01-27
CUST0397,PROD0045,Books,495.83,2024-12-15
CUST0050,PROD0001,Groceries,292.94,2024-04-24
CUST0467,PROD0045,Books,291.85,2024-02-13
CUST0262,PROD0021,Books,214.91,2024-11-08
CUST0274,PROD0023,Books,323.01,2024-10-01
CUST0226,PROD0049,Books,396.9,2024-09-30
CUST0300,PROD0014,Books,266.94,2024-08-05
CUST0193,PROD0015,Books,476.83,2024-01-28
CUST0174,PROD0036,Electronics,114.41,2024-06-30
CUST0421,PROD0010,Groceries,421.45,2024-04-10
CUST0118,PROD0047,Clothing,65.41,2024-07-17
CUST0218,PROD0027,Sports,385.25,2024-12-22
CUST0048,PROD0020,Sports,333.68,2024-12-17
CUST0285,PROD0017,Groceries,177.97,2024-10-09
CUST0139,PROD0037,Toys,189.5,2024-07-30
CUST0447,PROD0037,Toys,26.6,2024-08-02
CUST0050,PROD0037,Toys,466.8,2024-10-20
CUST0372,PROD0043,Toys,419.76,2024-08-22
CUST0231,PROD0034,Toys,261.1,2024-11-20
CUST0358,PROD0048,Sports,195.89,2024-06-13
CUST0405,PROD0004,Books,348.33,2024-04-19
CUST0270,PROD0027,Sports,290.37,2024-11-05
CUST0217,PROD0001,Groceries,170.5,2024-06-06
CUST0493,PROD0007,Groceries,295.85,2024-09-11
CUST0046,PROD0021,Books,237.72,2024-10-15
CUST0202,PROD0050,Toys,344.47,2024-03-21
CUST0069,PROD0017,Groceries,309.41,2024-04-04
CUST0090,PROD0015,Books,289.36,2024-01-24
CUST0183,PROD0034,Toys,203.72,2024-01-20
CUST0162,PROD0032,Groceries,238.26,2024-02-12
CUST0253,PROD0012,Books,270.98,2024-03-15
CUST0233,PROD0023,Books,458.18,2025-01-05
CUST0395,PROD0035,Books,440.55,2024-08-22
CUST0475,PROD0023,Books,244.27,2024-07-26
CUST0146,PROD0043,Toys,266.47,2024-11-22
CUST0448,PROD0010,Groceries,362.82,2024-11-05
CUST0237,PROD0044,Clothing,72.21,2024-04-26
CUST0124,PROD0006,Electronics,454.23,2024-06-06
CUST0098,PROD0011,Clothing,198.51,2024-01-28
CUST0011,PROD0029,Toys,259.13,2024-04-30
CUST0218,PROD0027,Sports,153.99,2024-02-02
CUST0120,PROD0018,Electronics,135.95,2024-09-07
CUST0398,PROD0021,Books,27.57,2024-12-04
CUST0367,PROD0032,Groceries,64.49,2024-05-21
CUST0123,PROD0005,Electronics,118.44,2024-08-31
CUST0237,PROD0029,Toys,313.17,2024-08-22
CUST0430,PROD0049,Books,10.69,2024-10-07
CUST0067,PROD0011,Clothing,219.29,2024-11-05
CUST0449,PROD0029,Toys,405.38,2024-04-11
CUST0459,PROD0023,Books,494.05,2024-03-21
CUST0013,PROD0008,Sports,220.65,2024-01-18
CUST0077,PROD0043,Toys,138.38,2024-02-10
CUST0245,PROD0034,Toys,8.73,2024-01-14
CUST0129,PROD0025,Sports,253.99,2024-05-01
CUST0206,PROD0040,Sports,379.24,2024-02-27
CUST0131,PROD0006,Electronics,260.98,2024-06-11
CUST0012,PROD0048,Sports,318.92,2024-09-05
CUST0093,PROD0043,Toys,344.98,2024-06-21
CUST0335,PROD0022,Clothing,27.64,2024-11-12
CUST0074,PROD0011,Clothing,15.79,2025-01-03
CUST0015,PROD0022,Clothing,427.48,2024-11-16
CUST0044,PROD0026,Books,414.59,2024-08-31
CUST0177,PROD0012,Books,446.62,2024-07-23
CUST0050,PROD0007,Groceries,483.16,2024-09-04
CUST0100,PROD0017,Groceries,359.32,2024-10-17
CUST0473,PROD0038,Sports,11.28,2024-05-26
CUST0010,PROD0006,Electronics,14.92,2024-03-12
CUST0197,PROD0023,Books,349.47,2024-12-20
CUST0195,PROD0049,Books,470.49,2024-12-17
CUST0467,PROD0034,Toys,357.96,2025-01-06
CUST0138,PROD0035,Books,182.8,2024-10-14
CUST0149,PROD0001,Groceries,338.82,2024-12-21
CUST0345,PROD0028,Groceries,466.34,2024-07-04
CUST0185,PROD0041,Clothing,256.22,2024-07-18
CUST0241,PROD0047,Clothing,421.65,2024-08-07
CUST0293,PROD0021,Books,58.3,2024-03-16
CUST0410,PROD0037,Toys,115.78,2024-09-22
CUST0282,PROD0035,Books,123.97,2024-04-26
CUST0107,PROD0016,Clothing,225.24,2024-10-29
CUST0035,PROD0018,Electronics,97.69,2024-05-11
CUST0153,PROD0038,Sports,268.88,2024-12-24
CUST0364,PROD0050,Toys,488.65,2024-02-04
CUST0031,PROD0032,Groceries,409.49,2024-05-20
CUST0240,PROD0007,Groceries,281.63,2024-12-06
CUST0040,PROD0023,Books,90.87,2024-07-05
CUST0413,PROD0029,Toys,47.11,2024-11-20
CUST0205,PROD0040,Sports,459.1,2024-07-28
CUST0082,PROD0018,Electronics,15.07,2024-04-03
CUST0136,PROD0009,Sports,113.13,2025-01-05
CUST0041,PROD0039,Books,404.27,2024-04-27
CUST0352,PROD0032,Groceries,248.25,2024-11-07
CUST0306,PROD0019,Books,36.57,2024-04-04
CUST0325,PROD0049,Books,280.3,2024-07-11
CUST0236,PROD0034,Toys,139.51,2024-07-20
CUST0072,PROD0049,Books,130.84,2024-03-11
CUST0317,PROD0004,Books,107.39,2024-07-30
CUST0260,PROD0043,Toys,258.84,2025-01-04
CUST0066,PROD0017,Groceries,428.11,2024-08-05
CUST0101,PROD0031,Clothing,322.41,2024-06-06
CUST0016,PROD0022,Clothing,91.32,2024-05-06
CUST0179,PROD0031,Clothing,432.17,2024-07-17
CUST0351,PROD0012,Books,377.27,2024-11-03
CUST0367,PROD0017,Groceries,203.16,2024-10-08
CUST0016,PROD0043,Toys,474.46,2024-10-23
CUST0450,PROD0032,Groceries,180.63,2024-12-24
CUST0307,PROD0025,Sports,124.29,2024-10-26
CUST0478,PROD0031,Clothing,81.95,2024-10-11
CUST0488,PROD0007,Groceries,251.82,2024-03-22
CUST0469,PROD0033,Toys,305.28,2024-04-22
CUST0059,PROD0028,Groceries,468.29,2024-12-09
CUST0025,PROD0014,Books,330.41,2024-08-11
CUST0030,PROD0028,Groceries,41.05,2024-12-21
CUST0486,PROD0037,Toys,178.5,2024-08-28
CUST0414,PROD0005,Electronics,407.02,2024-04-04
CUST0292,PROD0016,Clothing,494.14,2024-05-19
CUST0105,PROD0048,Sports,246.21,2024-03-28
CUST0249,PROD0028,Groceries,489.61,2024-07-15
CUST0224,PROD0026,Books,126.97,2024-10-12
CUST0374,PROD0017,Groceries,380.73,2024-03-02
CUST0153,PROD0038,Sports,298.23,2024-04-09
CUST0180,PROD0044,Clothing,355.93,2024-03-21
CUST0001,PROD0049,Books,473.66,2024-09-22
CUST0098,PROD0041,Clothing,248.6,2024-04-29
CUST0103,PROD0008,Sports,468.43,2024-03-26
CUST0484,PROD0025,Sports,492.24,2024-12-08
CUST0118,PROD0044,Clothing,312.67,2024-06-06
CUST0257,PROD0026,Books,375.8,2024-11-22
CUST0018,PROD0017,Groceries,135.63,2024-03-06
CUST0471,PROD0040,Sports,308.53,2024-05-01
CUST0441,PROD0028,Groceries,380.74,2024-08-05
CUST0190,PROD0042,Electronics,166.35,2024-05-22
CUST0046,PROD0006,Electronics,212.25,2025-01-06
CUST0269,PROD0002,Clothing,329.22,2024-10-16
CUST0398,PROD0045,Books,101.75,2024-10-23
CUST0144,PROD0029,Toys,429.51,2024-09-14
CUST0423,PROD0008,Sports,182.3,2024-04-10
CUST0144,PROD0001,Groceries,32.24,2024-10-08
CUST0292,PROD0006,Electronics,295.85,2024-10-13
CUST0271,PROD0015,Books,80.77,2024-11-14
CUST0393,PROD0041,Clothing,180.57,2024-03-30
CUST0188,PROD0003,Books,226.0,2024-10-12
CUST0303,PROD0009,Sports,385.75,2024-05-16
CUST0402,PROD0025,Sports,151.78,2024-09-10
CUST0221,PROD0043,Toys,309.36,2024-12-22
CUST0288,PROD0013,Books,43.96,2024-05-08
CUST0293,PROD0048,Sports,450.25,2024-11-02
CUST0166,PROD0003,Books,314.65,2024-11-12
CUST0179,PROD0021,Books,249.63,2025-01-06
CUST0276,PROD0026,Books,219.48,2024-01-14
CUST0349,PROD0043,Toys,341.5,2024-03-06
CUST0254,PROD0004,Books,353.27,2024-01-18
CUST0470,PROD0018,Electronics,226.86,2024-01-28
CUST0187,PROD0013,Books,101.8,2024-06-26
CUST0391,PROD0015,Books,324.54,2024-11-13
CUST0322,PROD0017,Groceries,215.44,2024-03-14
CUST0145,PROD0006,Electronics,438.01,2024-07-08
CUST0183,PROD0001,Groceries,118.58,2024-05-30
CUST0141,PROD0037,Toys,366.2,2024-08-16
CUST0490,PROD0020,Sports,142.76,2024-12-25
CUST0308,PROD0039,Books,485.81,2024-03-03
CUST0221,PROD0017,Groceries,220.12,2024-12-04
CUST0204,PROD0031,Clothing,433.93,2024-03-25
CUST0085,PROD0010,Groceries,91.64,2024-11-01
CUST0018,PROD0038,Sports,265.04,2024-06-12
CUST0388,PROD0045,Books,211.58,2024-11-17
CUST0363,PROD0039,Books,193.86,2024-10-27
CUST0448,PROD0028,Groceries,471.3,2024-12-30
CUST0146,PROD0002,Clothing,415.12,2024-01-07
CUST0003,PROD0030,Books,70.77,2024-02-16
CUST0129,PROD0038,Sports,29.02,2024-06-19
CUST0012,PROD0031,Clothing,368.31,2024-11-23
CUST0334,PROD0042,Electronics,138.4,2024-02-04
CUST0063,PROD0029,Toys,172.66,2024-04-13
CUST0354,PROD0016,Clothing,119.06,2024-10-28
CUST0495,PROD0049,Books,417.07,2024-10-09
CUST0440,PROD0021,Books,303.12,2025-01-04
CUST0409,PROD0028,Groceries,167.24,2024-04-06
CUST0212,PROD0008,Sports,318.27,2024-02-25
CUST0183,PROD0035,Books,308.15,2024-06-13
CUST0414,PROD0002,Clothing,335.57,2024-02-14
CUST0243,PROD0010,Groceries,225.7,2024-07-20
CUST0026,PROD0025,Sports,489.37,2024-06-27
CUST0040,PROD0012,Books,137.69,2024-01-16
CUST0127,PROD0016,Clothing,356.21,2024-09-11
CUST0472,PROD0038,Sports,195.13,2024-02-15
CUST0218,PROD0029,Toys,353.48,2024-04-07
CUST0189,PROD0020,Sports,325.35,2024-11-19
CUST0158,PROD0036,Electronics,236.04,2024-10-13
CUST0277,PROD0031,Clothing,339.84,2024-05-18
CUST0235,PROD0048,Sports,213.86,2024-03-31
CUST0473,PROD0014,Books,130.07,2024-05-21
CUST0442,PROD0004,Books,192.21,2024-04-24
CUST0082,PROD0019,Books,334.89,2024-08-18
CUST0275,PROD0029,Toys,149.24,2024-02-02
CUST0176,PROD0032,Groceries,99.75,2024-10-03
CUST0446,PROD0013,Books,35.54,2024-09-10
CUST0343,PROD0048,Sports,408.74,2024-05-02
CUST0251,PROD0003,Books,432.92,2024-02-19
CUST0418,PROD0003,Books,42.42,2024-02-29
CUST0406,PROD0030,Books,190.29,2024-11-30
CUST0304,PROD0021,Books,379.02,2024-12-03
CUST0283,PROD0028,Groceries,307.65,2024-12-12
CUST0415,PROD0015,Books,264.7,2024-05-05
CUST0320,PROD0011,Clothing,478.5,2024-05-14
CUST0369,PROD0001,Groceries,118.35,2024-11-25
CUST0352,PROD0021,Books,215.32,2024-07-03
CUST0309,PROD0049,Books,352.15,2024-06-14
CUST0215,PROD0038,Sports,322.04,2024-06-12
CUST0253,PROD0034,Toys,274.75,2024-07-23
CUST0332,PROD0043,Toys,191.93,2024-06-15
CUST0183,PROD0014,Books,193.08,2024-12-10
CUST0245,PROD0044,Clothing,453.26,2024-06-08
CUST0128,PROD0049,Books,295.95,2024-04-17
CUST0139,PROD0040,Sports,499.73,2024-06-14
CUST0442,PROD0015,Books,308.9,2024-02-23
CUST0189,PROD0043,Toys,212.87,2024-09-22
CUST0165,PROD0026,Books,294.5,2024-10-26
CUST0405,PROD0048,Sports,407.63,2024-03-17
CUST0100,PROD0007,Groceries,353.68,2024-08-13
CUST0057,PROD0015,Books,410.89,2024-08-08
CUST0449,PROD0025,Sports,450.6,2024-09-23
CUST0033,PROD0047,Clothing,441.79,2024-05-16
CUST0038,PROD0013,Books,497.35,2024-01-28
CUST0248,PROD0049,Books,23.89,2024-01-14
CUST0451,PROD0027,Sports,256.29,2024-08-16
CUST0115,PROD0028,Groceries,198.29,2025-01-01
CUST0384,PROD0037,Toys,349.67,2024-10-15
CUST0342,PROD0022,Clothing,188.4,2024-05-10
CUST0065,PROD0021,Books,321.0,2024-02-14
CUST0482,PROD0017,Groceries,167.75,2024-10-11
CUST0270,PROD0007,Groceries,476.0,2024-03-23
CUST0047,PROD0033,Toys,236.29,2024-05-03
CUST0193,PROD0037,Toys,452.43,2024-06-02
CUST0252,PROD0001,Groceries,449.77,2024-07-13
CUST0222,PROD0038,Sports,389.81,2024-01-18
CUST0165,PROD0005,Electronics,412.17,2024-05-20
CUST0289,PROD0020,Sports,140.43,2024-12-17
CUST0142,PROD0026,Books,344.46,2024-12-07
CUST0487,PROD0013,Books,105.13,2024-06-14
CUST0148,PROD0048,Sports,396.74,2024-03-09
CUST0315,PROD0037,Toys,47.65,2024-08-16
CUST0186,PROD0031,Clothing,208.59,2024-02-26
CUST0389,PROD0045,Books,166.99,2024-10-08
CUST0157,PROD0012,Books,409.61,2024-06-18
CUST0315,PROD0015,Books,218.35,2024-08-27
CUST0425,PROD0031,Clothing,489.27,2024-07-20
CUST0355,PROD0047,Clothing,28.31,2024-03-19
CUST0287,PROD0002,Clothing,271.58,2024-11-01
CUST0500,PROD0044,Clothing,375.07,2024-03-28
CUST0296,PROD0007,Groceries,44.21,2024-11-18
CUST0142,PROD0041,Clothing,140.43,2024-03-06
CUST0254,PROD0050,Toys,226.94,2024-02-07
CUST0376,PROD0042,Electronics,120.89,2024-11-29
CUST0288,PROD0043,Toys,384.71,2024-12-16
CUST0043,PROD0032,Groceries,382.83,2024-09-19
CUST0413,PROD0040,Sports,224.5,2024-12-20
CUST0247,PROD0041,Clothing,150.17,2024-03-01
CUST0155,PROD0037,Toys,275.68,2024-10-14
CUST0011,PROD0024,Toys,19.76,2024-08-27
CUST0005,PROD0013,Books,53.2,2024-07-26
CUST0224,PROD0005,Electronics,109.88,2024-12-08
CUST0435,PROD0048,Sports,66.18,2024-08-19
CUST0031,PROD0018,Electronics,171.43,2024-01-21
CUST0261,PROD0030,Books,483.63,2024-08-20
CUST0057,PROD0034,Toys,233.79,2024-03-03
CUST0467,PROD0047,Clothing,152.66,2024-10-23
CUST0122,PROD0039,Books,139.86,2024-09-30
CUST0432,PROD0019,Books,214.79,2024-07-01
CUST0163,PROD0044,Clothing,400.21,2024-04-10
CUST0309,PROD0016,Clothing,126.87,2024-04-04
CUST0200,PROD0050,Toys,468.12,2024-07-11
CUST0233,PROD0027,Sports,134.31,2024-05-18
CUST0376,PROD0028,Groceries,394.65,2024-08-18
CUST0422,PROD0045,Books,88.85,2024-04-13
CUST0379,PROD0043,Toys,194.51,2024-01-22
CUST0027,PROD0024,Toys,47.26,2024-07-03
CUST0211,PROD0014,Books,203.68,2024-07-23
CUST0296,PROD0023,Books,431.79,2024-01-11
CUST0252,PROD0022,Clothing,486.02,2024-11-30
CUST0197,PROD0032,Groceries,196.04,2024-08-22
CUST0355,PROD0023,Books,357.93,2024-06-05
CUST0050,PROD0049,Books,139.43,2024-01-12
CUST0250,PROD0013,Books,434.99,2024-03-16
CUST0307,PROD0004,Books,182.21,2024-12-04
CUST0480,PROD0035,Books,51.75,2024-09-18
CUST0012,PROD0006,Electronics,342.18,2024-06-24
CUST0422,PROD0004,Books,91.1,2024-09-24
CUST0270,PROD0046,Sports,304.57,2024-08-09
CUST0303,PROD0032,Groceries,304.6,2024-05-13
CUST0195,PROD0046,Sports,490.5,2024-06-19
CUST0488,PROD0044,Clothing,167.25,2024-11-12
CUST0366,PROD0004,Books,360.49,2024-05-06
CUST0353,PROD0016,Clothing,358.84,2024-07-04
CUST0310,PROD0045,Books,263.92,2024-05-31
CUST0054,PROD0014,Books,122.05,2024-01-09
CUST0309,PROD0019,Books,45.26,2024-02-19
CUST0130,PROD0001,Groceries,115.35,2024-02-17
CUST0010,PROD0041,Clothing,321.45,2024-11-21
CUST0413,PROD0037,Toys,143.14,2024-01-20
CUST0479,PROD0009,Sports,371.84,2024-08-31
CUST0478,PROD0028,Groceries,493.87,2024-05-06
CUST0288,PROD0001,Groceries,256.32,2024-09-17
CUST0372,PROD0034,Toys,362.4,2024-05-01
CUST0193,PROD0034,Toys,41.75,2024-10-21
CUST0296,PROD0040,Sports,95.86,2024-08-25
CUST0156,PROD0025,Sports,389.01,2024-06-13
CUST0261,PROD0025,Sports,299.22,2024-04-07
CUST0388,PROD0039,Books,189.71,2024-03-03
CUST0259,PROD0034,Toys,149.83,2024-06-16
CUST0171,PROD0005,Electronics,316.94,2024-10-18
CUST0122,PROD0021,Books,436.36,2024-05-03
CUST0094,PROD0045,Books,482.21,2024-02-14
CUST0110,PROD0028,Groceries,466.03,2024-10-31
CUST0120,PROD0004,Books,17.08,2024-07-06
CUST0158,PROD0031,Clothing,144.42,2024-02-22
CUST0163,PROD0037,Toys,489.58,2024-06-20
CUST0173,PROD0026,Books,90.46,2024-02-27
CUST0252,PROD0033,Toys,420.15,2024-06-30
CUST0457,PROD0041,Clothing,52.02,2024-02-29
CUST0093,PROD0019,Books,222.13,2024-11-13
CUST0371,PROD0045,Books,148.21,2024-02-25
CUST0047,PROD0031,Clothing,203.34,2024-06-08
CUST0257,PROD0040,Sports,334.73,2024-03-16
CUST0218,PROD0003,Books,188.07,2024-03-26
CUST0398,PROD0048,Sports,91.1,2024-11-16
CUST0101,PROD0046,Sports,458.45,2024-11-29
CUST0294,PROD0007,Groceries,286.55,2024-04-01
CUST0088,PROD0022,Clothing,376.91,2024-09-19
CUST0195,PROD0048,Sports,180.16,2024-10-12
CUST0355,PROD0040,Sports,418.52,2025-01-03
CUST0056,PROD0016,Clothing,9.32,2024-01-27
CUST0297,PROD0043,Toys,49.91,2024-11-19
CUST0324,PROD0043,Toys,453.42,2024-01-31
CUST0154,PROD0018,Electronics,373.74,2024-06-15
CUST0275,PROD0018,Electronics,460.2,2024-07-14
CUST0055,PROD0044,Clothing,52.61,2024-01-09
CUST0397,PROD0038,Sports,325.63,2024-11-29
CUST0226,PROD0014,Books,392.98,2024-01-15
CUST0283,PROD0003,Books,485.59,2024-08-17
CUST0188,PROD0022,Clothing,306.68,2024-09-30
CUST0206,PROD0017,Groceries,231.56,2024-09-30
CUST0120,PROD0020,Sports,27.59,2024-10-22
CUST0216,PROD0007,Groceries,192.92,2024-01-12
CUST0362,PROD0011,Clothing,423.42,2024-09-18
CUST0104,PROD0044,Clothing,291.09,2024-05-18
CUST0460,PROD0040,Sports,376.36,2024-04-12
CUST0355,PROD0034,Toys,499.84,2024-02-21
CUST0401,PROD0030,Books,208.33,2024-03-10
CUST0061,PROD0009,Sports,253.41,2024-06-04
CUST0067,PROD0047,Clothing,272.12,2024-07-02
CUST0371,PROD0026,Books,320.67,2024-12-22
